Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Avg_Monthly_Bal
Male,true,0,Graduate,false,3250.0,0.0,170.0,360,1,Rural,false,8568.4685677565067
Male,true,1,Graduate,false,3125.0,2583.0,170.0,360,1,Semiurban,false,11850.943285907106
Male,true,1,Graduate,false,5500.0,1260.0,170.0,360,1,Rural,true,15370.116049618919
Male,true,0,Graduate,false,3667.0,2000.0,170.0,360,1,Semiurban,true,15274.696552485275
Male,false,0,Not Graduate,false,2268.0,0.0,170.0,360,0,Semiurban,false,8411.5265030675928
Female,true,0,Not Graduate,false,2149.0,3237.0,178.0,360,0,Semiurban,false,7074.501374420609
Male,true,1,Graduate,false,3417.0,1750.0,186.0,360,1,Urban,true,10122.537223735108
Male,true,1,Not Graduate,false,5333.0,1131.0,186.0,360,1,Urban,true,24438.965269241962
Male,true,0,Graduate,false,3189.0,2367.0,186.0,360,1,Urban,false,8154.1465024293793
Female,false,0,Graduate,true,7441.0,0.0,194.0,360,1,Rural,false,20425.164930927895
Male,true,0,Not Graduate,false,4300.0,2014.0,194.0,360,1,Rural,true,19878.726325864409
Male,true,2,Graduate,false,6250.0,1695.0,210.0,360,1,Semiurban,true,27583.126236556698
Male,false,0,Graduate,false,8566.0,0.0,210.0,360,1,Urban,true,28903.966063216285
Male,true,0,Not Graduate,false,6096.0,0.0,218.0,360,0,Rural,false,12393.485478047152
Male,true,1,Graduate,false,18840.0,0.0,234.0,360,1,Rural,true,83036.722412045885
Male,true,0,Graduate,false,10833.0,0.0,234.0,360,1,Semiurban,true,33095.912858671109
Male,false,0,Graduate,false,14999.0,0.0,242.0,360,0,Semiurban,false,46824.282964404818
Male,true,1,Graduate,false,6065.0,2004.0,250.0,360,1,Semiurban,true,20656.012173116749
Male,true,2,Graduate,true,10890.0,0.0,260.0,12,1,Rural,true,50727.527478713178
Male,true,3,Graduate,false,8334.0,0.0,260.0,360,1,Urban,true,34220.348440141934
Male,true,0,Graduate,true,16120.0,0.0,260.0,360,1,Urban,true,68915.5337495444
Male,true,3,Graduate,true,10139.0,0.0,260.0,360,1,Semiurban,true,30594.927757066667
Male,true,1,Graduate,false,33846.0,0.0,260.0,360,1,Semiurban,false,112182.06319891084
Male,false,3,Graduate,true,9357.0,0.0,292.0,360,1,Semiurban,true,36963.463161502928
Male,false,0,Graduate,false,8750.0,4167.0,308.0,360,1,Rural,false,18006.537192484509
Male,true,0,Graduate,false,6133.0,3906.0,324.0,360,1,Urban,true,19013.833256236987
Male,true,0,Graduate,false,14583.0,0.0,436.0,360,1,Semiurban,true,59569.675952475438
Male,true,1,Graduate,false,18333.0,0.0,500.0,360,1,Urban,false,64260.630779246494
Male,false,0,Graduate,false,12876.0,0.0,405.0,360,1,Semiurban,true,62794.458825970927
Male,false,0,Graduate,true,20166.0,0.0,650.0,480,1,Urban,true,54524.205541013784
Male,true,0,Graduate,false,2958.0,2900.0,131.0,360,1,Semiurban,true,14738.544487801348
Male,true,0,Graduate,false,3727.0,1775.0,131.0,360,1,Semiurban,true,16257.731914357295
Male,false,1,Graduate,false,5667.0,0.0,131.0,360,1,Urban,true,27512.442837822618
Male,false,0,Graduate,false,4452.0,0.0,131.0,360,1,Rural,true,13923.932534481788
Male,true,0,Graduate,false,4456.0,0.0,131.0,180,0,Semiurban,false,9518.5641680392037
Female,false,1,Graduate,false,4028.0,0.0,131.0,360,1,Semiurban,true,11159.227769031353
Male,true,0,Graduate,false,1759.0,3541.0,131.0,360,1,Semiurban,true,7668.2936585931684
Male,true,2,Not Graduate,false,2500.0,3333.0,131.0,360,1,Urban,true,10372.085567992564
Male,true,1,Not Graduate,false,1958.0,2436.0,131.0,360,1,Rural,true,4902.8838734480014
Male,true,0,Graduate,false,3075.0,2416.0,139.0,360,1,Rural,true,13836.596598502423
Male,true,1,Graduate,false,4742.0,717.0,139.0,360,1,Semiurban,true,23636.6820921195
Male,true,3,Not Graduate,false,6794.0,528.0,139.0,360,0,Urban,false,19348.176795922114
Female,true,0,Graduate,false,2929.0,2333.0,139.0,360,1,Semiurban,true,11307.171129252487
Male,true,1,Graduate,false,4083.0,1775.0,139.0,60,1,Urban,true,11401.724855072584
Male,true,2,Not Graduate,false,3881.0,0.0,147.0,360,0,Rural,false,14864.864959666522
Male,true,2,Graduate,false,4500.0,0.0,147.0,360,1,Rural,true,21241.720221554966
Male,false,0,Graduate,false,5314.0,0.0,147.0,360,1,Urban,true,22616.845444934577
Male,false,0,Graduate,false,2965.0,5701.0,155.0,60,1,Urban,true,11749.749026391488
Female,false,1,Graduate,false,3481.0,0.0,155.0,36,1,Semiurban,false,13284.733434792432
Male,true,2,Graduate,false,5185.0,0.0,155.0,360,1,Semiurban,true,19681.537038439525
Male,true,1,Graduate,true,10000.0,0.0,155.0,360,1,Rural,false,29126.173812762587
Male,true,0,Not Graduate,false,2894.0,2792.0,155.0,360,1,Rural,true,12801.120919958439
Male,true,0,Graduate,false,2768.0,1950.0,155.0,360,1,Rural,true,13253.953246852152
Male,false,0,Graduate,false,3583.0,3435.0,155.0,360,1,Urban,false,10013.634290345979
Male,true,3,Graduate,false,3829.0,1103.0,163.0,360,0,Urban,false,14869.812927728099
Female,true,1,Not Graduate,false,3621.0,2717.0,171.0,360,1,Urban,true,16530.822943092015
Male,true,3,Not Graduate,false,2792.0,2619.0,171.0,360,1,Semiurban,true,13158.55958048202
Male,false,0,Graduate,true,3972.0,4275.0,187.0,360,1,Rural,true,10269.174206588586
Female,false,2,Graduate,true,5184.0,0.0,187.0,360,0,Semiurban,false,14220.749274055475
Male,true,3,Not Graduate,true,8000.0,250.0,187.0,360,1,Semiurban,true,32747.74429474504
Male,true,0,Graduate,false,5708.0,5625.0,187.0,360,1,Semiurban,true,26669.579514922898
Male,false,0,Graduate,true,10416.0,0.0,187.0,360,0,Urban,false,34564.438237848481
Male,true,1,Graduate,false,4960.0,2600.0,187.0,360,1,Semiurban,true,19038.980047824425
Male,true,0,Graduate,false,2625.0,6250.0,187.0,360,1,Rural,true,7570.5384774506974
Male,false,0,Graduate,false,2500.0,6414.0,187.0,360,0,Rural,false,5010.56041348613
Male,false,0,Graduate,false,6792.0,3338.0,187.0,6,1,Urban,true,26312.570020375537
Male,true,3,Graduate,true,5266.0,1774.0,187.0,360,1,Semiurban,true,18473.735453682388
Male,false,0,Graduate,false,9508.0,0.0,187.0,360,1,Rural,true,30535.36740695046
Male,false,0,Graduate,false,3660.0,5064.0,187.0,360,1,Semiurban,true,10536.104960083912
Male,true,2,Graduate,false,7583.0,0.0,187.0,360,1,Urban,true,21647.445654058167
Male,true,1,Graduate,false,9538.0,0.0,187.0,360,1,Urban,true,44810.721777397215
Male,false,1,Graduate,false,5823.0,2529.0,187.0,360,1,Semiurban,true,22820.773540177703
Male,true,3,Graduate,false,15312.0,0.0,187.0,360,1,Urban,true,46319.277682247215
Male,true,2,Not Graduate,false,6125.0,1625.0,187.0,480,1,Semiurban,false,13188.921972981518
Male,true,2,Not Graduate,true,6383.0,1000.0,187.0,360,1,Rural,false,17851.736400409103
Male,true,0,Graduate,false,7666.0,0.0,187.0,360,1,Semiurban,true,30270.932858752945
Male,false,0,Graduate,false,8333.0,3750.0,187.0,360,1,Rural,true,37415.727065983585
Male,true,2,Graduate,false,11757.0,0.0,187.0,180,1,Urban,true,37511.2624702867
Male,true,0,Graduate,false,5923.0,2054.0,211.0,360,1,Rural,true,15820.789393899562
Male,true,2,Graduate,false,9167.0,0.0,235.0,360,1,Semiurban,true,38342.502081881648
Male,true,2,Graduate,false,3510.0,4416.0,243.0,360,1,Rural,true,9832.290081339288
Male,true,3,Graduate,false,13518.0,0.0,390.0,360,1,Rural,true,65655.483429006039
Male,true,1,Not Graduate,false,2661.0,7101.0,279.0,180,1,Semiurban,true,9830.2139718694052
Male,false,0,Graduate,false,5815.0,3666.0,311.0,360,1,Rural,false,20970.985562068163
Male,false,0,Not Graduate,false,1442.0,0.0,35.0,360,1,Urban,false,5501.643591600433
Male,false,0,Not Graduate,false,1442.0,0.0,35.0,360,1,Urban,false,3815.2947709656369
Male,true,0,Graduate,false,1516.0,1951.0,35.0,360,1,Semiurban,true,4126.801581787834
Male,true,0,Graduate,false,1516.0,1951.0,35.0,360,1,Semiurban,true,6973.15274674018
Male,true,2,Not Graduate,false,2192.0,1742.0,45.0,360,1,Semiurban,true,8125.2202999644414
Male,true,2,Not Graduate,false,2192.0,1742.0,45.0,360,1,Semiurban,true,9857.289261975533
Male,true,2,Not Graduate,false,2889.0,0.0,45.0,180,0,Urban,false,6539.3762124368459
Male,true,2,Not Graduate,false,2889.0,0.0,45.0,180,0,Urban,false,8199.5637299987757
Male,false,0,Graduate,false,1800.0,1213.0,47.0,360,1,Urban,true,6331.2272254289746
Male,false,0,Graduate,false,1800.0,1213.0,47.0,360,1,Urban,true,5909.3263013656688
Male,true,2,Graduate,false,5833.0,750.0,49.0,360,0,Rural,false,16268.130953807315
Male,true,2,Graduate,false,5833.0,750.0,49.0,360,0,Rural,false,21342.719791799624
Female,false,0,Not Graduate,false,1963.0,0.0,53.0,360,1,Semiurban,true,8344.5038793895219
Female,false,0,Not Graduate,false,1963.0,0.0,53.0,360,1,Semiurban,true,8342.1632250985931
Male,false,0,Not Graduate,false,3975.0,2531.0,55.0,360,1,Rural,true,14266.634372061359
Male,false,0,Not Graduate,false,3975.0,2531.0,55.0,360,1,Rural,true,10626.869945364522
Female,false,0,Graduate,false,2362.0,0.0,55.0,360,1,Urban,true,11056.549898339063
Female,false,0,Graduate,false,2362.0,0.0,55.0,360,1,Urban,true,7539.5829631241322
Male,false,0,Graduate,false,2500.0,0.0,55.0,360,1,Semiurban,true,10232.649078710314
Male,false,0,Graduate,false,2500.0,0.0,55.0,360,1,Semiurban,true,12380.226598171965
Male,true,0,Graduate,false,3539.0,1376.0,55.0,360,1,Rural,false,11863.587177328278
Male,true,0,Graduate,false,3539.0,1376.0,55.0,360,1,Rural,false,9886.2839480969378
Female,false,0,Graduate,true,15759.0,0.0,55.0,360,1,Semiurban,true,44807.011058722266
Female,false,0,Graduate,true,15759.0,0.0,55.0,360,1,Semiurban,true,75945.786504097341
Male,true,0,Graduate,false,3772.0,833.0,57.0,360,1,Semiurban,true,12772.987860768675
Male,true,0,Graduate,false,3772.0,833.0,57.0,360,1,Semiurban,true,16959.666734962222
Male,false,0,Graduate,false,2479.0,0.0,59.0,360,1,Urban,true,8168.3923762919494
Male,false,0,Graduate,false,2479.0,0.0,59.0,360,1,Urban,true,6905.9395387414106
Female,false,1,Not Graduate,false,2226.0,0.0,59.0,360,1,Semiurban,true,11046.961344258303
Female,false,1,Not Graduate,false,2226.0,0.0,59.0,360,1,Semiurban,true,9913.9978703740362
Male,true,1,Graduate,false,1880.0,0.0,61.0,360,1,Rural,false,4913.3989280670876
Male,true,1,Graduate,false,1880.0,0.0,61.0,360,1,Rural,false,5005.1683789060071
Male,true,3,Graduate,false,9719.0,0.0,61.0,360,1,Urban,true,44109.419363512861
Male,true,3,Graduate,false,9719.0,0.0,61.0,360,1,Urban,true,32593.519868019925
Male,false,0,Graduate,false,2237.0,0.0,63.0,480,0,Semiurban,false,5075.100123481584
Male,false,0,Graduate,false,2237.0,0.0,63.0,480,0,Semiurban,false,5322.0331041262607
Male,true,1,Graduate,true,2178.0,0.0,66.0,300,0,Rural,false,8710.33059248869
Male,true,1,Graduate,true,2178.0,0.0,66.0,300,0,Rural,false,4613.5960030562019
Female,false,0,Not Graduate,false,2213.0,0.0,66.0,360,1,Rural,true,8407.38087925698
Female,false,0,Not Graduate,false,2213.0,0.0,66.0,360,1,Rural,true,7945.8855589632421
Male,true,0,Graduate,true,3000.0,0.0,66.0,360,1,Urban,true,10308.018149787784
Male,true,0,Graduate,true,3000.0,0.0,66.0,360,1,Urban,true,8049.4142411090725
Male,true,0,Not Graduate,false,2917.0,536.0,66.0,360,1,Rural,false,11576.244186488469
Male,true,0,Not Graduate,false,2917.0,536.0,66.0,360,1,Rural,false,5933.7570271130808
Male,false,0,Graduate,false,4333.0,0.0,66.0,480,1,Urban,true,18681.461715421658
Male,false,0,Graduate,false,4333.0,0.0,66.0,480,1,Urban,true,17617.1335873948
Male,true,2,Graduate,false,3200.0,700.0,70.0,360,1,Urban,true,12797.481818350565
Male,true,2,Graduate,false,3200.0,700.0,70.0,360,1,Urban,true,15081.0032411919
Male,false,0,Graduate,false,3073.0,0.0,70.0,180,1,Urban,true,8904.22317385649
Male,false,0,Graduate,false,3073.0,0.0,70.0,180,1,Urban,true,10634.801176320896
Male,true,3,Not Graduate,false,2947.0,1664.0,70.0,180,0,Urban,false,7946.56023302677
Male,true,3,Not Graduate,false,2947.0,1664.0,70.0,180,0,Urban,false,10781.992082938905
Female,true,2,Graduate,false,14866.0,0.0,70.0,360,1,Urban,true,39011.781862420095
Female,true,2,Graduate,false,14866.0,0.0,70.0,360,1,Urban,true,72549.872314881533
Male,false,0,Graduate,false,3333.0,0.0,70.0,360,1,Urban,true,14797.544198891694
Male,false,0,Graduate,false,3333.0,0.0,70.0,360,1,Urban,true,14059.218441311894
Male,true,0,Graduate,false,3863.0,0.0,70.0,300,1,Semiurban,true,11430.25438629973
Male,true,0,Graduate,false,3863.0,0.0,70.0,300,1,Semiurban,true,12721.438310574922
Male,false,0,Graduate,false,2718.0,0.0,70.0,360,1,Semiurban,true,11211.906834391446
Male,false,0,Graduate,false,2718.0,0.0,70.0,360,1,Semiurban,true,11089.771752215041
Male,false,0,Not Graduate,false,2868.0,0.0,70.0,360,1,Urban,true,9099.4412267844054
Male,false,0,Not Graduate,false,2868.0,0.0,70.0,360,1,Urban,true,7228.2223782172086
Male,true,0,Graduate,true,5503.0,4490.0,70.0,6,1,Semiurban,true,20226.9179540713
Male,true,0,Graduate,true,5503.0,4490.0,70.0,6,1,Semiurban,true,16562.145211873652
Male,true,0,Graduate,false,2130.0,6666.0,70.0,180,1,Semiurban,false,4619.952909782055
Male,true,0,Graduate,false,2130.0,6666.0,70.0,180,1,Semiurban,false,4296.3675952489266
Female,false,0,Not Graduate,false,2165.0,0.0,70.0,360,1,Semiurban,true,8378.79958177352
Female,false,0,Not Graduate,false,2165.0,0.0,70.0,360,1,Semiurban,true,8862.0566960741726
Male,true,1,Not Graduate,false,3321.0,2088.0,70.0,6,1,Semiurban,true,10820.175025366705
Male,true,1,Not Graduate,false,3321.0,2088.0,70.0,6,1,Semiurban,true,10061.841700837809
Male,false,0,Graduate,false,2014.0,1929.0,74.0,360,1,Urban,true,5123.9571190636025
Male,false,0,Graduate,false,2014.0,1929.0,74.0,360,1,Urban,true,5480.4030676883485
Male,false,0,Graduate,false,3167.0,0.0,74.0,360,1,Urban,false,7971.4077470923075
Male,false,0,Graduate,false,3167.0,0.0,74.0,360,1,Urban,false,8718.2870104859885
Male,true,3,Not Graduate,false,3173.0,0.0,74.0,360,1,Semiurban,true,14440.030840990385
Male,true,3,Not Graduate,false,3173.0,0.0,74.0,360,1,Semiurban,true,14714.561700804912
Female,false,0,Graduate,false,2545.0,0.0,74.0,360,1,Urban,true,10907.290152797719
Female,false,0,Graduate,false,2545.0,0.0,74.0,360,1,Urban,true,10846.445048322537
Female,false,0,Graduate,false,1937.0,1152.0,78.0,360,1,Semiurban,true,7763.64499745515
Female,false,0,Graduate,false,1937.0,1152.0,78.0,360,1,Semiurban,true,5932.7997287094186
Male,false,0,Not Graduate,false,3276.0,0.0,78.0,360,1,Urban,true,10087.147886045173
Male,false,0,Not Graduate,false,3276.0,0.0,78.0,360,1,Urban,true,12995.757181183903
Male,true,2,Graduate,false,2301.0,986.0,78.0,180,1,Urban,true,6422.6873280102645
Male,true,2,Graduate,false,2301.0,986.0,78.0,180,1,Urban,true,9184.79328809639
Male,true,1,Graduate,true,16667.0,2250.0,86.0,360,1,Semiurban,true,69731.483607290458
Male,true,1,Graduate,true,16667.0,2250.0,86.0,360,1,Semiurban,true,77824.800462485684
Male,false,0,Not Graduate,false,3091.0,0.0,90.0,360,1,Urban,true,14134.469776840755
Male,false,0,Not Graduate,false,3091.0,0.0,90.0,360,1,Urban,true,12872.078913244088
Male,true,0,Graduate,false,1809.0,1868.0,90.0,360,1,Urban,true,5042.8374828169153
Male,true,0,Graduate,false,1809.0,1868.0,90.0,360,1,Urban,true,8227.5371911300736
Female,false,1,Graduate,false,3620.0,0.0,90.0,360,1,Urban,true,11303.382566243632
Female,false,1,Graduate,false,3620.0,0.0,90.0,360,1,Urban,true,17767.410031794825
Male,true,3,Not Graduate,false,2855.0,542.0,90.0,360,1,Urban,true,11403.605874188559
Male,true,3,Not Graduate,false,2855.0,542.0,90.0,360,1,Urban,true,13336.269996332248
Male,true,1,Not Graduate,false,2600.0,2500.0,90.0,360,1,Semiurban,true,7000.3077576871237
Male,true,1,Not Graduate,false,2600.0,2500.0,90.0,360,1,Semiurban,true,10085.707206136722
Male,true,0,Not Graduate,false,1750.0,2024.0,90.0,360,1,Semiurban,true,6463.6781009994465
Male,true,0,Not Graduate,false,1750.0,2024.0,90.0,360,1,Semiurban,true,6134.6561740355182
Male,true,0,Graduate,false,2483.0,2466.0,90.0,180,0,Rural,true,8662.234297073237
Male,true,0,Graduate,false,2483.0,2466.0,90.0,180,0,Rural,true,8693.3089820508285
Male,true,3,Graduate,false,4720.0,0.0,90.0,180,1,Semiurban,true,16348.039767254993
Male,true,3,Graduate,false,4720.0,0.0,90.0,180,1,Semiurban,true,16778.187309918911
Female,false,1,Graduate,false,2876.0,1560.0,90.0,360,1,Urban,true,13918.422919130344
Female,false,1,Graduate,false,2876.0,1560.0,90.0,360,1,Urban,true,12498.649014367938
Male,true,2,Graduate,false,3900.0,0.0,90.0,360,1,Semiurban,true,15480.627319780882
Male,true,2,Graduate,false,3900.0,0.0,90.0,360,1,Semiurban,true,11175.320302869946
Male,false,0,Not Graduate,false,3271.0,0.0,90.0,360,1,Rural,true,13736.281921684144
Male,false,0,Not Graduate,false,3271.0,0.0,90.0,360,1,Rural,true,13182.287520320877
Male,false,0,Not Graduate,false,3276.0,0.0,90.0,360,1,Semiurban,true,9151.6865637512819
Male,false,0,Not Graduate,false,3276.0,0.0,90.0,360,1,Semiurban,true,10214.310452521073
Male,false,0,Graduate,false,1836.0,33837.0,90.0,360,1,Urban,false,5374.6415234971582
Male,false,0,Graduate,false,1836.0,33837.0,90.0,360,1,Urban,false,4201.7612858935154
Male,true,0,Graduate,true,2267.0,2792.0,90.0,360,1,Urban,true,10551.230334767977
Male,true,0,Graduate,true,2267.0,2792.0,90.0,360,1,Urban,true,10175.315852225573
Male,true,0,Graduate,false,5333.0,0.0,90.0,360,1,Rural,true,25858.333157596375
Male,true,0,Graduate,false,5333.0,0.0,90.0,360,1,Rural,true,25027.445566932907
Male,true,3,Not Graduate,false,2071.0,754.0,94.0,480,1,Semiurban,true,7540.3920626547942
Male,true,3,Not Graduate,false,2071.0,754.0,94.0,480,1,Semiurban,true,10220.488634360578
Female,true,3,Graduate,false,1750.0,2935.0,94.0,360,0,Semiurban,false,6888.9276591463567
Female,true,3,Graduate,false,1750.0,2935.0,94.0,360,0,Semiurban,false,5295.5995606723536
Female,false,0,Graduate,false,3500.0,0.0,94.0,360,0,Semiurban,false,13507.342449925103
Female,false,0,Graduate,false,3500.0,0.0,94.0,360,0,Semiurban,false,8329.0076367783349
Male,true,3,Graduate,false,5250.0,0.0,94.0,360,1,Urban,false,11716.660608033608
Male,true,3,Graduate,false,5250.0,0.0,94.0,360,1,Urban,false,11736.121300020153
Male,false,0,Graduate,false,4750.0,0.0,94.0,360,1,Semiurban,true,16368.168754961556
Male,false,0,Graduate,false,4750.0,0.0,94.0,360,1,Semiurban,true,17295.971433537597
Male,false,1,Not Graduate,false,2679.0,1302.0,94.0,360,1,Semiurban,true,8943.7715921738018
Male,false,1,Not Graduate,false,2679.0,1302.0,94.0,360,1,Semiurban,true,13341.063001559283
Male,true,0,Not Graduate,false,1863.0,1041.0,98.0,360,1,Semiurban,true,5711.9283908943453
Male,true,0,Not Graduate,false,1863.0,1041.0,98.0,360,1,Semiurban,true,5838.1895614866571
Female,true,2,Not Graduate,false,210.0,2917.0,98.0,360,1,Semiurban,true,936.94208661445452
Female,true,2,Not Graduate,false,210.0,2917.0,98.0,360,1,Semiurban,true,905.00622719689545
Male,false,0,Graduate,false,4166.0,0.0,98.0,360,0,Semiurban,false,11039.936340163953
Male,false,0,Graduate,false,4166.0,0.0,98.0,360,0,Semiurban,false,15209.975417394358
Male,false,0,Graduate,false,2935.0,0.0,98.0,360,1,Semiurban,true,13599.724975132773
Male,false,0,Graduate,false,2935.0,0.0,98.0,360,1,Semiurban,true,8857.3990681982632
Male,false,0,Graduate,true,9200.0,0.0,98.0,180,1,Rural,true,37609.1870589766
Male,false,0,Graduate,true,9200.0,0.0,98.0,180,1,Rural,true,30195.231461779862
Male,true,2,Not Graduate,false,6166.0,13983.0,102.0,360,1,Rural,true,25337.011691967324
Male,true,2,Graduate,false,4635.0,8000.0,102.0,180,1,Rural,true,12066.328906887478
Male,false,0,Graduate,false,4895.0,0.0,102.0,360,1,Semiurban,true,14052.27601719252
Male,false,0,Not Graduate,false,2333.0,1451.0,102.0,480,0,Urban,false,6755.7503626004664
Female,true,0,Not Graduate,false,3017.0,663.0,102.0,360,1,Semiurban,true,14444.348130677274
Female,false,0,Graduate,false,3417.0,0.0,102.0,360,1,Urban,false,8222.26639009387
Male,true,0,Graduate,false,2553.0,1768.0,102.0,360,1,Urban,true,9012.50898442019
Male,true,2,Graduate,true,2726.0,0.0,106.0,360,0,Semiurban,false,7594.4877284072272
Male,false,1,Graduate,true,4692.0,0.0,106.0,360,1,Rural,false,13968.359614550347
Male,false,0,Graduate,false,1972.0,4347.0,106.0,360,1,Rural,true,5203.43398075601
Male,false,0,Graduate,false,2283.0,15000.0,106.0,360,1,Rural,false,5294.6508904169186
Male,true,2,Graduate,false,4358.0,0.0,110.0,360,1,Urban,true,11848.347334019709
Male,false,2,Graduate,false,3588.0,0.0,110.0,360,0,Rural,false,13274.895831044438
Male,false,0,Graduate,false,3333.0,1250.0,110.0,360,1,Semiurban,true,11287.008795018706
Male,true,2,Not Graduate,false,4652.0,0.0,110.0,360,1,Rural,true,13900.227979781066
Male,false,0,Graduate,false,3229.0,2739.0,110.0,360,1,Urban,true,12783.222973425907
Male,true,1,Graduate,true,1000.0,3022.0,110.0,360,1,Urban,false,2770.871337091487
Male,true,3,Graduate,false,4416.0,1250.0,110.0,360,1,Urban,true,14166.375055890281
Male,false,0,Not Graduate,false,3748.0,1668.0,110.0,360,1,Semiurban,true,12055.913130580591
Male,true,0,Graduate,false,2982.0,1550.0,110.0,360,1,Semiurban,true,8514.8419919605258
Male,true,0,Graduate,false,16692.0,0.0,110.0,360,1,Semiurban,true,67785.828899022134
Male,true,1,Graduate,false,7250.0,1667.0,110.0,6,0,Urban,false,24991.391615273122
Male,true,0,Graduate,false,5720.0,0.0,110.0,360,1,Urban,true,27514.384145348846
Female,true,3,Graduate,false,6260.0,0.0,110.0,360,1,Semiurban,true,20027.709883172363
Female,false,0,Graduate,false,3644.0,0.0,110.0,360,1,Urban,true,17820.020163514808
Male,true,0,Graduate,false,3775.0,0.0,110.0,360,1,Semiurban,true,13586.162984017861
Male,true,2,Not Graduate,false,4226.0,1040.0,110.0,360,1,Urban,true,19666.576140769
Female,false,0,Graduate,false,5769.0,0.0,110.0,180,1,Semiurban,true,24042.243987203645
Female,false,0,Graduate,false,2764.0,1459.0,110.0,360,1,Urban,true,11024.644936925743
Male,true,0,Not Graduate,false,2253.0,2033.0,110.0,360,1,Rural,true,10662.404834504281
Male,true,0,Graduate,false,2785.0,2016.0,110.0,360,1,Rural,true,10961.221361385124
Male,false,0,Not Graduate,false,3691.0,0.0,110.0,360,1,Rural,true,10758.709015363911
Male,true,0,Not Graduate,false,2415.0,1721.0,110.0,360,1,Semiurban,true,10254.900815128563
Female,false,0,Graduate,false,3958.0,0.0,110.0,360,1,Rural,true,11825.339332588528
Female,true,0,Graduate,false,4333.0,2451.0,110.0,360,1,Urban,false,9113.4484627714319
Male,true,0,Graduate,false,4333.0,2451.0,110.0,360,1,Urban,false,12102.80220464655
Male,false,0,Not Graduate,false,3833.0,0.0,110.0,360,1,Rural,true,9952.722577739125
Male,true,0,Not Graduate,false,2431.0,1820.0,110.0,360,0,Rural,false,6748.6320118125977
Female,true,1,Graduate,false,3719.0,1585.0,114.0,360,1,Urban,true,10635.400799832552
Male,true,0,Graduate,false,3500.0,1667.0,114.0,360,1,Semiurban,true,10561.136949472135
Male,true,1,Graduate,false,4796.0,0.0,114.0,360,0,Semiurban,false,16796.151978453363
Male,false,0,Graduate,false,1853.0,2840.0,114.0,360,1,Rural,false,7308.2413237397486
Male,true,0,Not Graduate,false,3754.0,3719.0,118.0,6,1,Rural,true,12418.317737670161
Male,true,0,Not Graduate,false,2747.0,2458.0,118.0,36,1,Semiurban,true,13296.037557873331
Male,false,0,Graduate,false,6277.0,0.0,118.0,360,0,Rural,false,24159.404071295019
Male,false,0,Graduate,false,5050.0,0.0,118.0,360,1,Semiurban,true,23416.920352035871
Male,true,0,Graduate,false,4301.0,0.0,118.0,360,1,Urban,true,19599.372540209322
Female,false,0,Graduate,true,3463.0,0.0,122.0,360,1,Urban,true,9260.05217128143
Male,true,0,Graduate,false,2698.0,2034.0,122.0,360,1,Semiurban,true,13374.9007533296
Male,false,0,Graduate,false,4133.0,0.0,122.0,360,1,Semiurban,true,19356.584546393653
Male,true,1,Not Graduate,false,2600.0,618.0,122.0,360,1,Semiurban,true,10935.015260793974
Male,true,0,Graduate,true,2623.0,4831.0,122.0,180,1,Semiurban,true,8369.24512895809
Male,false,0,Not Graduate,false,9000.0,0.0,122.0,360,1,Rural,true,28411.300605733824
Female,true,2,Graduate,false,2922.0,3396.0,122.0,360,1,Semiurban,true,9370.992190339688
Male,true,0,Graduate,false,2799.0,2253.0,122.0,360,1,Semiurban,true,13291.048576485024
Male,false,0,Graduate,false,2166.0,2057.0,122.0,360,1,Semiurban,true,6194.7802446220412
Male,false,0,Not Graduate,false,3200.0,2254.0,126.0,180,0,Urban,false,11286.670131292616
Male,true,1,Graduate,false,3076.0,1500.0,126.0,360,1,Urban,true,13422.287531776305
Male,true,2,Not Graduate,false,3083.0,2168.0,126.0,360,1,Urban,true,8956.26337884792
Male,false,0,Graduate,false,2833.0,1857.0,126.0,360,1,Rural,true,13947.41194065172
Male,false,0,Graduate,false,3250.0,1993.0,126.0,360,1,Semiurban,true,9276.5510435945271
Male,true,0,Graduate,false,5000.0,0.0,126.0,360,1,Rural,true,24684.70981512501
Male,true,3,Graduate,false,3786.0,333.0,126.0,360,1,Semiurban,true,11305.886675456704
Male,false,0,Not Graduate,false,2550.0,2042.0,126.0,360,1,Rural,true,9880.33024030678
Male,true,0,Graduate,false,3593.0,4266.0,132.0,180,0,Rural,false,7345.1025943378945
Female,false,1,Not Graduate,false,5191.0,0.0,132.0,360,1,Semiurban,true,18727.927416683873
Male,false,0,Not Graduate,false,2346.0,1600.0,132.0,360,1,Semiurban,true,8121.2309974367317
Male,true,2,Graduate,false,2873.0,1872.0,132.0,360,0,Semiurban,false,8760.3748968481941
Male,false,0,Graduate,false,3391.0,0.0,132.0,360,1,Rural,false,12267.377098273266
Female,false,0,Graduate,false,5000.0,0.0,132.0,360,1,Rural,true,19481.440600375645
Male,false,0,Not Graduate,true,5800.0,0.0,132.0,360,1,Semiurban,true,17222.062814111632
Female,false,0,Graduate,false,3166.0,2985.0,132.0,360,1,Rural,true,8485.99789398059
Female,true,1,Graduate,false,4333.0,0.0,132.0,84,1,Rural,true,21035.471566906694
